DATE,NAME,LIQUID_PRODUCTION,ZONE,SUBZONE,SECTOR,WELL_TYPE,GAS_PRODUCTION,WATER_PRODUCTION,OIL_PRODUCTION
01/04/2024,BG-1928-1_P,49.8371,WARA,LW,11,Producer,20.39,2.03,47.8071
01/05/2024,BG-1928-1_P,51.7345,WARA,LW,11,Producer,21.7,2.2938999999999994,49.4406
01/06/2024,BG-1928-1_P,40.1488,WARA,LW,11,Producer,11.81,1.3804,38.7684
01/07/2024,BG-1928-1_P,36.2416,WARA,LW,11,Producer,7.86,0.9338,35.3078
01/08/2024,BG-1928-1_P,35.71075,WARA,LW,11,Producer,7.95,0.86275,34.848
01/09/2024,BG-1928-1_P,37.1893,WARA,LW,11,Producer,8.52,0.9135,36.2758
01/10/2024,BG-1928-1_P,34.30015,WARA,LW,11,Producer,7.9,1.02515,33.275000000000006
01/03/2023,BG-1928-1_P,878.0002,WARA,MW,11,Producer,314.77,0.0,878.0002
01/04/2023,BG-1928-1_P,892.0966999999998,WARA,MW,11,Producer,272.68,0.0,892.0966999999998
01/05/2023,BG-1928-1_P,880.4444,WARA,MW,11,Producer,272.84,0.0,880.4444
01/06/2023,BG-1928-1_P,897.3481,WARA,MW,11,Producer,274.75,0.0,897.3481
01/07/2023,BG-1928-1_P,906.2174,WARA,MW,11,Producer,340.18,0.0,906.2174
01/08/2023,BG-1928-1_P,886.3612999999998,WARA,MW,11,Producer,494.96,0.0,886.3612999999998
01/09/2023,BG-1928-1_P,2172.4824,WARA,MW,11,Producer,1239.23,0.0,2172.4824
01/10/2023,BG-1928-1_P,947.10945,WARA,MW,11,Producer,488.7,14.138949999999998,932.9705
01/11/2023,BG-1928-1_P,953.1166,WARA,MW,11,Producer,415.1,36.7836,916.333
01/12/2023,BG-1928-1_P,1067.5066,WARA,MW,11,Producer,447.34,39.9504,1027.5562
01/01/2024,BG-1928-1_P,1040.1901,WARA,MW,11,Producer,447.22,41.3714,998.8187
01/02/2024,BG-1928-1_P,1020.36695,WARA,MW,11,Producer,456.21,42.39655,977.9704
01/03/2024,BG-1928-1_P,1100.71225,WARA,MW,11,Producer,453.93,43.20855,1057.5037
01/04/2024,BG-1928-1_P,1074.0662,WARA,MW,11,Producer,439.41,43.84799999999999,1030.2182
01/05/2024,BG-1928-1_P,1114.8358999999996,WARA,MW,11,Producer,467.51,49.49139999999999,1065.3444999999997
01/06/2024,BG-1928-1_P,865.1945499999998,WARA,MW,11,Producer,254.4,29.81055,835.3839999999998
01/07/2024,BG-1928-1_P,781.15735,WARA,MW,11,Producer,169.45,20.18835,760.9689999999999
01/08/2024,BG-1928-1_P,769.49115,WARA,MW,11,Producer,171.3,18.68615,750.805
01/09/2024,BG-1928-1_P,801.17885,WARA,MW,11,Producer,183.59,19.57935,781.5995
01/10/2024,BG-1928-1_P,739.15895,WARA,MW,11,Producer,170.26,22.13715,717.0218
01/06/2024,BG-1929-2_P,53.4047,WARA,LW,5,Producer,15.45,15.201120771041156,38.20357922895885
01/07/2024,BG-1929-2_P,109.0395,WARA,LW,5,Producer,29.11,30.45,78.5895
01/08/2024,BG-1929-2_P,104.6747,WARA,LW,5,Producer,27.05,31.5665,73.1082
01/09/2024,BG-1929-2_P,93.3997,WARA,LW,5,Producer,23.0,28.217,65.1827
01/10/2024,BG-1929-2_P,93.88295,WARA,LW,5,Producer,22.13,28.409849999999995,65.4731
01/06/2024,BG-1929-2_P,1599.1834,WARA,MW,5,Producer,462.56,455.1917714816152,1143.9916285183847
01/07/2024,BG-1929-2_P,3265.3334,WARA,MW,5,Producer,871.87,911.7745,2353.5589
01/08/2024,BG-1929-2_P,3134.5767499999997,WARA,MW,5,Producer,810.06,945.23905,2189.337699999999
01/09/2024,BG-1929-2_P,2796.9189,WARA,MW,5,Producer,688.91,844.9468999999998,1951.972
01/10/2024,BG-1929-2_P,2811.46715,WARA,MW,5,Producer,662.66,850.7831500000001,1960.684
01/01/2023,BG-1937-1_P,1058.0975,WARA,MW,10,Producer,390.26,13.0326,1045.0649
01/02/2023,BG-1937-1_P,1345.9933,WARA,MW,10,Producer,457.99,65.3051,1280.6882
01/03/2023,BG-1937-1_P,1346.65385,WARA,MW,10,Producer,447.57,68.54294999999999,1278.1109
01/04/2023,BG-1937-1_P,1332.2674,WARA,MW,10,Producer,550.97,68.9185,1263.3489
01/05/2023,BG-1937-1_P,1336.7901000000004,WARA,MW,10,Producer,533.03,71.57779999999998,1265.2123000000004
01/06/2023,BG-1937-1_P,1310.0413,WARA,MW,10,Producer,473.9,69.1621,1240.8792
01/07/2023,BG-1937-1_P,1303.578,WARA,MW,10,Producer,491.25,69.48689999999999,1234.0911
01/08/2023,BG-1937-1_P,1317.6798499999998,WARA,MW,10,Producer,536.96,78.59145,1239.0884
01/09/2023,BG-1937-1_P,1274.37925,WARA,MW,10,Producer,502.16,126.68215,1147.6971
01/10/2023,BG-1937-1_P,1310.6714499999996,WARA,MW,10,Producer,483.73,180.76135,1129.9100999999996
01/11/2023,BG-1937-1_P,1328.8119,WARA,MW,10,Producer,415.1,231.1967,1097.6152
01/12/2023,BG-1937-1_P,1394.0065,WARA,MW,10,Producer,431.98,254.5011,1139.5054
01/01/2024,BG-1937-1_P,1384.07045,WARA,MW,10,Producer,453.55,264.33645,1119.734
01/02/2024,BG-1937-1_P,1226.9429,WARA,MW,10,Producer,643.83,69.832,1157.1109
01/03/2024,BG-1937-1_P,889.0933,WARA,MW,10,Producer,328.91,143.2977,745.7956
01/04/2024,BG-1937-1_P,1227.57555,WARA,MW,10,Producer,484.06,292.95944999999995,934.6161
01/05/2024,BG-1937-1_P,1278.6607,WARA,MW,10,Producer,490.88,286.3518,992.3089
01/06/2024,BG-1937-1_P,1204.8647499999995,WARA,MW,10,Producer,477.37,281.42905,923.4356999999997
01/07/2024,BG-1937-1_P,1194.6159,WARA,MW,10,Producer,456.45,278.0288,916.5871
01/08/2024,BG-1937-1_P,1160.07425,WARA,MW,10,Producer,452.09,213.83005,946.2442
01/09/2024,BG-1937-1_P,1125.61635,WARA,MW,10,Producer,461.47,84.70174999999998,1040.9146
01/10/2024,BG-1937-1_P,1118.4309500000004,WARA,MW,10,Producer,482.79,23.59875,1094.8322000000005
01/09/2023,BG-1944-1_P,1317.85865,WARA,LW,3,Producer,169.85,312.14294999999987,1005.7157
01/10/2023,BG-1944-1_P,1360.3207,WARA,LW,3,Producer,166.59,336.87849999999986,1023.4422000000002
01/11/2023,BG-1944-1_P,1390.9917,WARA,LW,3,Producer,172.57,333.4274999999999,1057.5642000000005
01/12/2023,BG-1944-1_P,1415.0778999999998,WARA,LW,3,Producer,170.27,322.2422,1092.8356999999996
01/01/2024,BG-1944-1_P,1445.93995,WARA,LW,3,Producer,164.07,329.76334999999995,1116.1766
01/02/2024,BG-1944-1_P,1337.5601,WARA,LW,3,Producer,148.56,333.732,1003.8281
01/03/2024,BG-1944-1_P,1337.8946,WARA,LW,3,Producer,151.59,336.1477,1001.7469
01/04/2024,BG-1944-1_P,1256.9796499999998,WARA,LW,3,Producer,125.62,459.54124999999993,797.4383999999998
01/05/2024,BG-1944-1_P,1191.86195,WARA,LW,3,Producer,100.43,635.23775,556.6242
01/06/2024,BG-1944-1_P,1199.81955,WARA,LW,3,Producer,105.95,648.10795,551.7116
01/07/2024,BG-1944-1_P,1175.3494,WARA,LW,3,Producer,114.94,618.3380000000001,557.0114
01/08/2024,BG-1944-1_P,1141.70745,WARA,LW,3,Producer,113.8,586.11175,555.5957000000001
01/09/2024,BG-1944-1_P,1128.75175,WARA,LW,3,Producer,116.95,627.1583499999998,501.5934000000001
01/10/2024,BG-1944-1_P,1103.41765,WARA,LW,3,Producer,107.41,635.64375,467.77390000000014
01/09/2023,BG-1944-1_P,1716.8961499999994,WARA,MW,3,Producer,221.28,406.6597499999999,1310.2363999999995
01/10/2023,BG-1944-1_P,1772.2334,WARA,MW,3,Producer,217.03,438.8859999999999,1333.3474
01/11/2023,BG-1944-1_P,1812.18025,WARA,MW,3,Producer,224.83,434.38955,1377.7907
01/12/2023,BG-1944-1_P,1843.56065,WARA,MW,3,Producer,221.83,419.81415,1423.7465
01/01/2024,BG-1944-1_P,1883.7627,WARA,MW,3,Producer,213.74,429.6089,1454.1538
01/02/2024,BG-1944-1_P,1742.5655,WARA,MW,3,Producer,193.55,434.7854,1307.7801
01/03/2024,BG-1944-1_P,1743.0015999999994,WARA,MW,3,Producer,197.49,437.9318999999999,1305.0696999999996
01/04/2024,BG-1944-1_P,1637.5916499999996,WARA,MW,3,Producer,163.66,598.6977499999998,1038.8938999999998
01/05/2024,BG-1944-1_P,1552.7676,WARA,MW,3,Producer,130.85,827.5903999999998,725.1772000000001
01/06/2024,BG-1944-1_P,1563.1223999999993,WARA,MW,3,Producer,138.03,844.3581999999999,718.7641999999994
01/07/2024,BG-1944-1_P,1531.2381999999998,WARA,MW,3,Producer,149.75,805.5648999999999,725.6732999999999
01/08/2024,BG-1944-1_P,1487.42875,WARA,MW,3,Producer,148.26,763.5946499999999,723.8341000000001
01/09/2024,BG-1944-1_P,1470.5374499999998,WARA,MW,3,Producer,152.37,817.06485,653.4725999999998
01/10/2024,BG-1944-1_P,1437.5346999999997,WARA,MW,3,Producer,139.94,828.1181999999999,609.4164999999996
01/04/2023,BG-1945-1_P,1114.8153000000002,WARA,MW,6,Producer,567.98,0.9135,1113.9018
01/05/2023,BG-1945-1_P,1134.44665,WARA,MW,6,Producer,600.89,1.39055,1133.0561
01/06/2023,BG-1945-1_P,1299.8090499999996,WARA,MW,6,Producer,312.89,0.7409499999999999,1299.0680999999995
01/07/2023,BG-1945-1_P,2170.4993,WARA,MW,6,Producer,1034.55,3.2683,2167.231
01/08/2023,BG-1945-1_P,2087.46215,WARA,MW,6,Producer,968.68,3.74535,2083.7168
01/09/2023,BG-1945-1_P,2064.252,WARA,MW,6,Producer,986.62,3.6946,2060.5574
01/10/2023,BG-1945-1_P,2284.3830000000007,WARA,MW,6,Producer,1099.21,3.654,2280.7290000000007
01/11/2023,BG-1945-1_P,2410.3198,WARA,MW,6,Producer,1171.95,3.654,2406.6658
01/12/2023,BG-1945-1_P,2578.46035,WARA,MW,6,Producer,1269.32,4.41525,2574.0451
01/01/2024,BG-1945-1_P,2593.71585,WARA,MW,6,Producer,1217.89,5.24755,2588.4683
01/02/2024,BG-1945-1_P,2529.0211,WARA,MW,6,Producer,1122.43,5.541899999999999,2523.4792
01/03/2024,BG-1945-1_P,2255.05825,WARA,MW,6,Producer,970.62,26.92795,2228.1303000000003
01/04/2024,BG-1945-1_P,2296.82865,WARA,MW,6,Producer,991.7,81.14925,2215.6794
01/05/2024,BG-1945-1_P,2072.4855,WARA,MW,6,Producer,1322.86,77.60689999999998,1994.8786
01/06/2024,BG-1945-1_P,1835.207,WARA,MW,6,Producer,1468.06,0.0,1835.207
01/07/2024,BG-1945-1_P,1887.4669,WARA,MW,6,Producer,1689.5,0.0,1887.4669
01/08/2024,BG-1945-1_P,1943.2963,WARA,MW,6,Producer,1800.15,0.0,1943.2963
01/09/2024,BG-1945-1_P,1876.88585,WARA,MW,6,Producer,1433.63,87.25954999999998,1789.6263
01/10/2024,BG-1945-1_P,1702.8748499999997,WARA,MW,6,Producer,643.16,317.40064999999987,1385.4741999999997
01/02/2024,BG-1946-1_P,1681.0664499999998,WARA,LW,2,Producer,126.15,368.77559509909446,1312.2908549009053
01/03/2024,BG-1946-1_P,1851.3692,WARA,LW,2,Producer,125.97,406.1349142255111,1445.2342857744889
01/04/2024,BG-1946-1_P,1796.6541000000002,WARA,LW,2,Producer,125.5,394.1320611774318,1402.5220388225684
01/05/2024,BG-1946-1_P,1843.5246,WARA,LW,2,Producer,145.4,404.4140440996964,1439.1105559003036
01/06/2024,BG-1946-1_P,1831.55935,WARA,LW,2,Producer,153.39,401.7892268658152,1429.7701231341848
01/07/2024,BG-1946-1_P,1704.1226,WARA,LW,2,Producer,131.32,373.8334233824107,1330.2891766175892
01/08/2024,BG-1946-1_P,1542.861,WARA,LW,2,Producer,54.0,338.45746158944763,1204.4035384105523
01/09/2024,BG-1946-1_P,1572.2758,WARA,LW,2,Producer,127.38,344.9101871046828,1227.365612895317
01/10/2024,BG-1946-1_P,1543.7821,WARA,LW,2,Producer,162.0,459.8761999999999,1083.9059
01/02/2024,BG-1946-1_P,849.7644499999999,WARA,MW,2,Producer,63.77,55.20585,794.5585999999998
01/03/2024,BG-1946-1_P,935.8456,WARA,MW,2,Producer,63.68,71.13119999999998,864.7144000000001
01/04/2024,BG-1946-1_P,908.1996,WARA,MW,2,Producer,63.44,69.66959999999999,838.5300000000001
01/05/2024,BG-1946-1_P,931.87315,WARA,MW,2,Producer,73.5,75.18104999999998,856.6921
01/06/2024,BG-1946-1_P,925.83315,WARA,MW,2,Producer,77.54,76.70354999999998,849.1296000000001
01/07/2024,BG-1946-1_P,861.42175,WARA,MW,2,Producer,66.38,184.92285,676.4988999999999
01/08/2024,BG-1946-1_P,779.90995,WARA,MW,2,Producer,27.3,499.61345,280.2965
01/09/2024,BG-1946-1_P,794.7679499999998,WARA,MW,2,Producer,64.39,349.65734999999995,445.1105999999999
01/10/2024,BG-1946-1_P,780.36555,WARA,MW,2,Producer,81.89,232.46545,547.9001000000001
01/09/2022,BG-1947-1_P,1011.4791,WARA,MW,2,Producer,240.61,657.1175594633312,354.3615405366688
01/10/2022,BG-1947-1_P,1025.9828,WARA,MW,2,Producer,221.86,666.5400338843928,359.44276611560724
01/11/2022,BG-1947-1_P,880.9782,WARA,MW,2,Producer,63.98,404.2745,476.7037
01/12/2022,BG-1947-1_P,1463.5327,WARA,MW,2,Producer,59.77,993.7865,469.74619999999993
01/01/2023,BG-1947-1_P,1361.0679999999998,WARA,MW,2,Producer,57.97,893.4029999999998,467.665
01/02/2023,BG-1947-1_P,1534.6266999999998,WARA,MW,2,Producer,55.68,1051.8850999999995,482.74160000000006
01/03/2023,BG-1947-1_P,1329.98415,WARA,MW,2,Producer,55.5,860.70985,469.2743
01/04/2023,BG-1947-1_P,1575.35195,WARA,MW,2,Producer,57.84,1082.38585,492.9661000000001
01/05/2023,BG-1947-1_P,1504.54155,WARA,MW,2,Producer,64.0,1003.60155,500.94
01/06/2023,BG-1947-1_P,1600.1897,WARA,MW,2,Producer,71.14,1064.9583,535.2313999999999
01/07/2023,BG-1947-1_P,1606.85755,WARA,MW,2,Producer,73.46,1077.04695,529.8106
01/08/2023,BG-1947-1_P,790.61695,WARA,MW,2,Producer,60.13,549.12515,241.4918
01/09/2023,BG-1947-1_P,1014.1931499999996,WARA,MW,2,Producer,97.77,727.2779499999998,286.9151999999999
01/10/2023,BG-1947-1_P,1182.9706,WARA,MW,2,Producer,111.01,808.4272,374.5434000000001
01/11/2023,BG-1947-1_P,1191.9852,WARA,MW,2,Producer,115.97,801.6876000000001,390.2976
01/12/2023,BG-1947-1_P,1216.17845,WARA,MW,2,Producer,132.44,749.3846499999999,466.79380000000026
01/01/2024,BG-1947-1_P,791.1829499999999,WARA,MW,2,Producer,80.51,490.37695,300.80599999999987
01/02/2024,BG-1947-1_P,0.0,WARA,MW,2,Producer,0.0,0.0,0.0
01/03/2024,BG-1947-1_P,886.1289999999999,WARA,MW,2,Producer,31.9,753.7187,132.4102999999999
01/04/2024,BG-1947-1_P,1113.0839499999995,WARA,MW,2,Producer,50.21,826.9915499999997,286.0924
01/05/2024,BG-1947-1_P,1253.37865,WARA,MW,2,Producer,61.54,944.16315,309.21550000000013
01/06/2024,BG-1947-1_P,1250.8528499999998,WARA,MW,2,Producer,63.95,948.9336499999996,301.91920000000016
01/07/2024,BG-1947-1_P,1220.9524,WARA,MW,2,Producer,70.0,913.4188,307.53359999999986
01/08/2024,BG-1947-1_P,1182.3879,WARA,MW,2,Producer,72.2,862.7905999999998,319.59730000000013
01/09/2024,BG-1947-1_P,1313.2116999999996,WARA,MW,2,Producer,111.86,868.7181999999999,444.4934999999997
01/10/2024,BG-1947-1_P,1978.59515,WARA,MW,2,Producer,178.71,1390.43835,588.1568000000002
01/07/2024,BG-1948-2_P,346.84649999999993,WARA,MW,3,Producer,182.45,0.0,346.84649999999993
01/08/2024,BG-1948-2_P,610.3029499999999,WARA,MW,3,Producer,276.06,49.29855,561.0043999999999
01/09/2024,BG-1948-2_P,608.07525,WARA,MW,3,Producer,287.8,50.94284999999999,557.1324
01/10/2024,BG-1948-2_P,588.01185,WARA,MW,3,Producer,239.14,94.91265,493.0992
01/11/2022,BG-1950-1_P,814.66905,WARA,LW,3,Producer,122.56,298.78555,515.8834999999999
01/12/2022,BG-1950-1_P,1268.9621,WARA,LW,3,Producer,100.52,822.6777999999998,446.28430000000014
01/01/2023,BG-1950-1_P,1104.8891999999996,WARA,LW,3,Producer,96.02,660.4198999999999,444.46929999999975
01/02/2023,BG-1950-1_P,839.7841500000002,WARA,LW,3,Producer,117.81,182.04025,657.7439000000002
01/03/2023,BG-1950-1_P,796.3838499999998,WARA,LW,3,Producer,118.61,150.47375,645.9100999999998
01/04/2023,BG-1950-1_P,824.0670499999999,WARA,LW,3,Producer,117.4,179.70575,644.3612999999999
01/05/2023,BG-1950-1_P,815.84655,WARA,LW,3,Producer,129.03,165.49575,650.3507999999999
01/06/2023,BG-1950-1_P,866.5926999999998,WARA,LW,3,Producer,142.77,174.8236,691.7690999999998
01/07/2023,BG-1950-1_P,869.1757499999999,WARA,LW,3,Producer,130.38,260.13435,609.0413999999998
01/08/2023,BG-1950-1_P,856.49765,WARA,LW,3,Producer,97.17,331.16405,525.3336
01/09/2023,BG-1950-1_P,836.6847,WARA,LW,3,Producer,82.81,298.1258,538.5589
01/10/2023,BG-1950-1_P,857.2382,WARA,LW,3,Producer,80.05,317.1063,540.1319000000001
01/11/2023,BG-1950-1_P,815.72555,WARA,LW,3,Producer,76.17,303.04855,512.677
01/12/2023,BG-1950-1_P,862.59035,WARA,LW,3,Producer,77.69,314.94435,547.646
01/01/2024,BG-1950-1_P,863.7461,WARA,LW,3,Producer,70.48,337.0815,526.6646
01/02/2024,BG-1950-1_P,763.45655,WARA,LW,3,Producer,25.07,577.38275,186.0738
01/03/2024,BG-1950-1_P,766.1323499999999,WARA,LW,3,Producer,25.55,580.7119499999999,185.4204
01/04/2024,BG-1950-1_P,769.2143,WARA,LW,3,Producer,26.59,582.9348,186.2795
01/05/2024,BG-1950-1_P,802.9676999999998,WARA,LW,3,Producer,30.19,616.4703999999998,186.4973
01/06/2024,BG-1950-1_P,813.8046499999998,WARA,LW,3,Producer,31.84,628.9650499999998,184.8396
01/07/2024,BG-1950-1_P,810.1876,WARA,LW,3,Producer,61.66,477.1109,333.0767
01/08/2024,BG-1950-1_P,787.8466999999998,WARA,LW,3,Producer,66.73,349.3427,438.5039999999999
01/09/2024,BG-1950-1_P,798.56495,WARA,LW,3,Producer,69.1,337.01044999999993,461.5545
01/10/2024,BG-1950-1_P,776.3247999999999,WARA,LW,3,Producer,55.15,383.9339,392.3908999999999
01/11/2022,BG-1950-1_P,793.5197499999998,WARA,MW,3,Producer,119.38,291.03095,502.4887999999998
01/12/2022,BG-1950-1_P,1236.0147,WARA,MW,3,Producer,97.91,801.3222,434.6925
01/01/2023,BG-1950-1_P,1076.21455,WARA,MW,3,Producer,93.53,643.2765499999998,432.9380000000001
01/02/2023,BG-1950-1_P,817.9912999999998,WARA,MW,3,Producer,114.75,177.32049999999995,640.6707999999999
01/03/2023,BG-1950-1_P,775.7176000000002,WARA,MW,3,Producer,115.53,146.566,629.1516000000001
01/04/2023,BG-1950-1_P,802.66375,WARA,MW,3,Producer,114.36,175.03674999999996,627.6270000000001
01/05/2023,BG-1950-1_P,794.6634499999999,WARA,MW,3,Producer,125.68,161.19215,633.4712999999999
01/06/2023,BG-1950-1_P,844.0871500000002,WARA,MW,3,Producer,139.07,170.28655,673.8006000000001
01/07/2023,BG-1950-1_P,846.6112999999998,WARA,MW,3,Producer,126.99,253.38459999999995,593.2266999999998
01/08/2023,BG-1950-1_P,834.2638999999998,WARA,MW,3,Producer,94.64,322.567,511.6968999999998
01/09/2023,BG-1950-1_P,814.9628,WARA,MW,3,Producer,80.66,290.3915,524.5713000000001
01/10/2023,BG-1950-1_P,834.9826499999998,WARA,MW,3,Producer,77.97,308.87465,526.1079999999998
01/11/2023,BG-1950-1_P,794.5492999999999,WARA,MW,3,Producer,74.19,295.18229999999994,499.367
01/12/2023,BG-1950-1_P,840.2021,WARA,MW,3,Producer,75.67,306.7736,533.4285
01/01/2024,BG-1950-1_P,841.3237999999999,WARA,MW,3,Producer,68.65,328.3322,512.9915999999998
01/02/2024,BG-1950-1_P,743.6371,WARA,MW,3,Producer,24.42,562.3912,181.2459
01/03/2024,BG-1950-1_P,746.2438,WARA,MW,3,Producer,24.88,565.6392,180.6046
01/04/2024,BG-1950-1_P,749.2406499999997,WARA,MW,3,Producer,25.9,567.8011499999999,181.43949999999984
01/05/2024,BG-1950-1_P,782.1191999999999,WARA,MW,3,Producer,29.4,600.4739999999998,181.64520000000005
01/06/2024,BG-1950-1_P,792.6817,WARA,MW,3,Producer,31.02,612.6337,180.048
01/07/2024,BG-1950-1_P,789.1651999999998,WARA,MW,3,Producer,60.06,464.7279,324.43729999999977
01/08/2024,BG-1950-1_P,767.3966499999998,WARA,MW,3,Producer,64.99,340.27874999999995,427.1178999999999
01/09/2024,BG-1950-1_P,777.83665,WARA,MW,3,Producer,67.3,328.26115,449.5755
01/10/2024,BG-1950-1_P,756.1693,WARA,MW,3,Producer,53.72,373.9666,382.2027
01/11/2022,BG-1952-1_P,116.3994,WARA,LW,2,Producer,27.04,37.67679999999999,78.7226
01/12/2022,BG-1952-1_P,178.65159999999997,WARA,LW,2,Producer,26.62,96.89189999999998,81.7597
01/01/2023,BG-1952-1_P,168.27519999999996,WARA,LW,2,Producer,19.06,86.66069999999999,81.61449999999996
01/02/2023,BG-1952-1_P,203.4539,WARA,LW,2,Producer,13.92,111.8327,91.6212
01/03/2023,BG-1952-1_P,185.44275,WARA,LW,2,Producer,14.24,93.97885,91.46389999999998
01/04/2023,BG-1952-1_P,205.0837,WARA,LW,2,Producer,14.21,113.11159999999995,91.97210000000004
01/05/2023,BG-1952-1_P,204.6118,WARA,LW,2,Producer,16.22,108.199,96.4128
01/06/2023,BG-1952-1_P,214.1067,WARA,LW,2,Producer,19.49,102.7383,111.3684
01/07/2023,BG-1952-1_P,223.9504,WARA,LW,2,Producer,22.72,98.8001,125.1503
01/08/2023,BG-1952-1_P,222.48505,WARA,LW,2,Producer,22.29,117.95314999999998,104.53190000000002
01/09/2023,BG-1952-1_P,213.4125,WARA,LW,2,Producer,19.07,106.3517,107.0608
01/10/2023,BG-1952-1_P,214.3288,WARA,LW,2,Producer,17.44,110.1478,104.181
01/11/2023,BG-1952-1_P,164.8871,WARA,LW,2,Producer,10.01,78.6625,86.22460000000001
01/12/2023,BG-1952-1_P,159.20045,WARA,LW,2,Producer,7.59,90.69025,68.51019999999998
01/01/2024,BG-1952-1_P,154.43599999999995,WARA,LW,2,Producer,6.52,92.0605,62.375499999999946
01/02/2024,BG-1952-1_P,164.65535,WARA,LW,2,Producer,9.76,71.93305,92.7223
01/03/2024,BG-1952-1_P,164.7448,WARA,LW,2,Producer,9.95,72.3492,92.3956
01/04/2024,BG-1952-1_P,164.0933,WARA,LW,2,Producer,10.27,72.02439999999999,92.0689
01/05/2024,BG-1952-1_P,169.74515,WARA,LW,2,Producer,11.75,76.80505,92.9401
01/06/2024,BG-1952-1_P,193.98125,WARA,LW,2,Producer,11.46,132.04135,61.9399
01/07/2024,BG-1952-1_P,209.5054,WARA,LW,2,Producer,11.4,177.76709999999997,31.73830000000004
01/08/2024,BG-1952-1_P,191.6066,WARA,LW,2,Producer,14.94,149.6922,41.91439999999997
01/09/2024,BG-1952-1_P,201.7046,WARA,LW,2,Producer,15.87,159.2941,42.41050000000001
01/10/2024,BG-1952-1_P,202.9636,WARA,LW,2,Producer,11.43,170.43879999999996,32.524800000000056
01/11/2022,BG-1952-1_P,888.04945,WARA,MW,2,Producer,206.28,287.41755,600.6319
01/12/2022,BG-1952-1_P,1363.0056499999996,WARA,MW,2,Producer,203.11,739.2143499999999,623.7912999999998
01/01/2023,BG-1952-1_P,1283.8611999999996,WARA,MW,2,Producer,145.39,661.1709999999998,622.6901999999998
01/02/2023,BG-1952-1_P,1552.20375,WARA,MW,2,Producer,106.17,853.19885,699.0048999999999
01/03/2023,BG-1952-1_P,1414.7764499999996,WARA,MW,2,Producer,108.67,716.94525,697.8311999999996
01/04/2023,BG-1952-1_P,1564.6281,WARA,MW,2,Producer,108.41,862.9733,701.6547999999999
01/05/2023,BG-1952-1_P,1560.9734,WARA,MW,2,Producer,123.75,825.4386,735.5348000000001
01/06/2023,BG-1952-1_P,1633.4575,WARA,MW,2,Producer,148.7,783.8439,849.6136
01/07/2023,BG-1952-1_P,1708.52385,WARA,MW,2,Producer,173.32,753.74915,954.7747
01/08/2023,BG-1952-1_P,1697.321,WARA,MW,2,Producer,170.07,899.8583999999997,797.4626000000004
01/09/2023,BG-1952-1_P,1628.1652,WARA,MW,2,Producer,145.49,811.3909999999997,816.7742000000002
01/10/2023,BG-1952-1_P,1635.2080999999996,WARA,MW,2,Producer,133.02,840.3590999999999,794.8489999999997
01/11/2023,BG-1952-1_P,1257.90285,WARA,MW,2,Producer,76.37,600.09845,657.8044
01/12/2023,BG-1952-1_P,1214.58695,WARA,MW,2,Producer,57.94,691.91535,522.6715999999999
01/01/2024,BG-1952-1_P,1178.25075,WARA,MW,2,Producer,49.76,702.3698499999998,475.8809000000001
01/02/2024,BG-1952-1_P,1256.1963999999996,WARA,MW,2,Producer,74.49,548.7698999999999,707.4264999999997
01/03/2024,BG-1952-1_P,1256.8585,WARA,MW,2,Producer,75.89,551.9367,704.9218000000001
01/04/2024,BG-1952-1_P,1251.84715,WARA,MW,2,Producer,78.34,549.49055,702.3566000000001
01/05/2024,BG-1952-1_P,1294.94065,WARA,MW,2,Producer,89.68,585.92905,709.0116
01/06/2024,BG-1952-1_P,1479.94285,WARA,MW,2,Producer,87.41,1007.37735,472.5654999999998
01/07/2024,BG-1952-1_P,1598.3437,WARA,MW,2,Producer,86.95,1356.2227,242.12099999999987
01/08/2024,BG-1952-1_P,1461.7596,WARA,MW,2,Producer,113.97,1142.0171,319.74250000000006
01/09/2024,BG-1952-1_P,1538.8236499999996,WARA,MW,2,Producer,121.09,1215.2696499999995,323.5540000000001
01/10/2024,BG-1952-1_P,1548.4308999999996,WARA,MW,2,Producer,87.19,1300.2961999999998,248.13469999999984
01/12/2023,BG-1954-1_P,1068.81935,WARA,MW,7,Producer,33.75,813.9996875686164,254.8196624313836
01/01/2024,BG-1954-1_P,2217.57935,WARA,MW,7,Producer,163.42,1701.3328499999998,516.2465000000002
01/02/2024,BG-1954-1_P,2284.08575,WARA,MW,7,Producer,209.78,1706.97625,577.1095000000003
01/03/2024,BG-1954-1_P,173.1636,WARA,MW,7,Producer,11.56,130.8741,42.2895
01/04/2024,BG-1954-1_P,2271.7473,WARA,MW,7,Producer,222.97,1730.1348375053726,541.6124624946274
01/05/2024,BG-1954-1_P,2296.967,WARA,MW,7,Producer,233.15,1749.341851226236,547.6251487737641
01/06/2024,BG-1954-1_P,2663.2052,WARA,MW,7,Producer,392.01,2138.7065,524.4987000000001
01/07/2024,BG-1954-1_P,2761.7286,WARA,MW,7,Producer,502.63,2166.5175,595.2111
01/08/2024,BG-1954-1_P,2814.19755,WARA,MW,7,Producer,497.81,2219.53095,594.6666
01/09/2024,BG-1954-1_P,2660.2905,WARA,MW,7,Producer,483.87,2071.3714,588.9191000000001
01/10/2024,BG-1954-1_P,3007.26335,WARA,MW,7,Producer,163.9,2635.59975,371.6636000000003
