DATE,NAME,WATER_INJECTION,ZONE,SUBZONE,SECTOR,WELL_TYPE
01/10/2022,BG-1716-1_I,1218.5075,WARA,MW,3,Injector
01/11/2022,BG-1716-1_I,2646.2267999999995,WARA,MW,3,Injector
01/12/2022,BG-1716-1_I,2538.8702499999995,WARA,MW,3,Injector
01/01/2023,BG-1716-1_I,3669.66145,WARA,MW,3,Injector
01/02/2023,BG-1716-1_I,2027.7467,WARA,MW,3,Injector
01/03/2023,BG-1716-1_I,1960.3304,WARA,MW,3,Injector
01/04/2023,BG-1716-1_I,3011.505,WARA,MW,3,Injector
01/05/2023,BG-1716-1_I,3707.88635,WARA,MW,3,Injector
01/06/2023,BG-1716-1_I,3774.013599999999,WARA,MW,3,Injector
01/07/2023,BG-1716-1_I,3556.14385,WARA,MW,3,Injector
01/08/2023,BG-1716-1_I,2872.5311999999994,WARA,MW,3,Injector
01/09/2023,BG-1716-1_I,3171.8039499999995,WARA,MW,3,Injector
01/10/2023,BG-1716-1_I,3492.2292999999995,WARA,MW,3,Injector
01/11/2023,BG-1716-1_I,545.93805,WARA,MW,3,Injector
01/12/2023,BG-1716-1_I,1576.4167999999993,WARA,MW,3,Injector
01/01/2024,BG-1716-1_I,2930.0817,WARA,MW,3,Injector
01/02/2024,BG-1716-1_I,3111.7870000000003,WARA,MW,3,Injector
01/03/2024,BG-1716-1_I,127.85954999999998,WARA,MW,3,Injector
01/04/2024,BG-1716-1_I,1405.775,WARA,MW,3,Injector
01/05/2024,BG-1716-1_I,1713.6752499999998,WARA,MW,3,Injector
01/06/2024,BG-1716-1_I,1766.4857,WARA,MW,3,Injector
01/07/2024,BG-1716-1_I,1815.1042,WARA,MW,3,Injector
01/08/2024,BG-1716-1_I,3393.6220499999995,WARA,MW,3,Injector
01/09/2024,BG-1716-1_I,4907.02765,WARA,MW,3,Injector
01/10/2024,BG-1716-1_I,4313.912399999998,WARA,MW,3,Injector
01/08/2020,BG-1717-1_I,0.0,WARA,LW,3,Injector
01/09/2020,BG-1717-1_I,0.0,WARA,LW,3,Injector
01/10/2020,BG-1717-1_I,0.0,WARA,LW,3,Injector
01/11/2020,BG-1717-1_I,0.0,WARA,LW,3,Injector
01/12/2020,BG-1717-1_I,0.0,WARA,LW,3,Injector
01/01/2021,BG-1717-1_I,0.0,WARA,LW,3,Injector
01/02/2021,BG-1717-1_I,0.0,WARA,LW,3,Injector
01/03/2021,BG-1717-1_I,0.0,WARA,LW,3,Injector
01/04/2021,BG-1717-1_I,0.0,WARA,LW,3,Injector
01/05/2021,BG-1717-1_I,0.0,WARA,LW,3,Injector
01/06/2021,BG-1717-1_I,0.0,WARA,LW,3,Injector
01/07/2021,BG-1717-1_I,0.0,WARA,LW,3,Injector
01/08/2021,BG-1717-1_I,0.0,WARA,LW,3,Injector
01/09/2021,BG-1717-1_I,0.0,WARA,LW,3,Injector
01/10/2021,BG-1717-1_I,0.0,WARA,LW,3,Injector
01/11/2021,BG-1717-1_I,0.0,WARA,LW,3,Injector
01/12/2021,BG-1717-1_I,0.0,WARA,LW,3,Injector
01/01/2022,BG-1717-1_I,0.0,WARA,LW,3,Injector
01/02/2022,BG-1717-1_I,108.0772,WARA,LW,3,Injector
01/03/2022,BG-1717-1_I,435.10005,WARA,LW,3,Injector
01/04/2022,BG-1717-1_I,376.39245,WARA,LW,3,Injector
01/05/2022,BG-1717-1_I,138.7911,WARA,LW,3,Injector
01/06/2022,BG-1717-1_I,89.22864999999999,WARA,LW,3,Injector
01/07/2022,BG-1717-1_I,78.7843,WARA,LW,3,Injector
01/08/2022,BG-1717-1_I,44.71074999999999,WARA,LW,3,Injector
01/09/2022,BG-1717-1_I,58.96135,WARA,LW,3,Injector
01/10/2022,BG-1717-1_I,300.18625,WARA,LW,3,Injector
01/11/2022,BG-1717-1_I,308.16415,WARA,LW,3,Injector
01/12/2022,BG-1717-1_I,262.40795,WARA,LW,3,Injector
01/01/2023,BG-1717-1_I,326.67775,WARA,LW,3,Injector
01/02/2023,BG-1717-1_I,290.1682,WARA,LW,3,Injector
01/03/2023,BG-1717-1_I,277.4807,WARA,LW,3,Injector
01/04/2023,BG-1717-1_I,328.68745,WARA,LW,3,Injector
01/05/2023,BG-1717-1_I,407.06575,WARA,LW,3,Injector
01/06/2023,BG-1717-1_I,443.97115,WARA,LW,3,Injector
01/07/2023,BG-1717-1_I,434.97825,WARA,LW,3,Injector
01/08/2023,BG-1717-1_I,461.7235,WARA,LW,3,Injector
01/09/2023,BG-1717-1_I,458.7901499999999,WARA,LW,3,Injector
01/10/2023,BG-1717-1_I,476.1974,WARA,LW,3,Injector
01/11/2023,BG-1717-1_I,537.29025,WARA,LW,3,Injector
01/12/2023,BG-1717-1_I,551.2465,WARA,LW,3,Injector
01/01/2024,BG-1717-1_I,558.21955,WARA,LW,3,Injector
01/02/2024,BG-1717-1_I,550.83035,WARA,LW,3,Injector
01/03/2024,BG-1717-1_I,478.0853,WARA,LW,3,Injector
01/04/2024,BG-1717-1_I,185.7044,WARA,LW,3,Injector
01/05/2024,BG-1717-1_I,185.81605,WARA,LW,3,Injector
01/06/2024,BG-1717-1_I,210.98805,WARA,LW,3,Injector
01/07/2024,BG-1717-1_I,186.4758,WARA,LW,3,Injector
01/08/2024,BG-1717-1_I,187.0239,WARA,LW,3,Injector
01/09/2024,BG-1717-1_I,190.78955,WARA,LW,3,Injector
01/10/2024,BG-1717-1_I,180.3452,WARA,LW,3,Injector
01/08/2020,BG-1717-1_I,0.0,WARA,MW,3,Injector
01/09/2020,BG-1717-1_I,0.0,WARA,MW,3,Injector
01/10/2020,BG-1717-1_I,0.0,WARA,MW,3,Injector
01/11/2020,BG-1717-1_I,0.0,WARA,MW,3,Injector
01/12/2020,BG-1717-1_I,0.0,WARA,MW,3,Injector
01/01/2021,BG-1717-1_I,0.0,WARA,MW,3,Injector
01/02/2021,BG-1717-1_I,0.0,WARA,MW,3,Injector
01/03/2021,BG-1717-1_I,0.0,WARA,MW,3,Injector
01/04/2021,BG-1717-1_I,0.0,WARA,MW,3,Injector
01/05/2021,BG-1717-1_I,0.0,WARA,MW,3,Injector
01/06/2021,BG-1717-1_I,0.0,WARA,MW,3,Injector
01/07/2021,BG-1717-1_I,0.0,WARA,MW,3,Injector
01/08/2021,BG-1717-1_I,0.0,WARA,MW,3,Injector
01/09/2021,BG-1717-1_I,0.0,WARA,MW,3,Injector
01/10/2021,BG-1717-1_I,0.0,WARA,MW,3,Injector
01/11/2021,BG-1717-1_I,0.0,WARA,MW,3,Injector
01/12/2021,BG-1717-1_I,0.0,WARA,MW,3,Injector
01/01/2022,BG-1717-1_I,0.0,WARA,MW,3,Injector
01/02/2022,BG-1717-1_I,906.1514,WARA,MW,3,Injector
01/03/2022,BG-1717-1_I,3648.04195,WARA,MW,3,Injector
01/04/2022,BG-1717-1_I,3155.7568,WARA,MW,3,Injector
01/05/2022,BG-1717-1_I,1163.62645,WARA,MW,3,Injector
01/06/2022,BG-1717-1_I,748.0752999999999,WARA,MW,3,Injector
01/07/2022,BG-1717-1_I,660.5823,WARA,MW,3,Injector
01/08/2022,BG-1717-1_I,374.84965,WARA,MW,3,Injector
01/09/2022,BG-1717-1_I,494.31515,WARA,MW,3,Injector
01/10/2022,BG-1717-1_I,2516.8751999999995,WARA,MW,3,Injector
01/11/2022,BG-1717-1_I,3115.85715,WARA,MW,3,Injector
01/12/2022,BG-1717-1_I,2653.2506,WARA,MW,3,Injector
01/01/2023,BG-1717-1_I,3303.0535999999997,WARA,MW,3,Injector
01/02/2023,BG-1717-1_I,2933.8778,WARA,MW,3,Injector
01/03/2023,BG-1717-1_I,2805.663,WARA,MW,3,Injector
01/04/2023,BG-1717-1_I,3323.4246499999995,WARA,MW,3,Injector
01/05/2023,BG-1717-1_I,4115.91635,WARA,MW,3,Injector
01/06/2023,BG-1717-1_I,4489.070949999998,WARA,MW,3,Injector
01/07/2023,BG-1717-1_I,4398.12695,WARA,MW,3,Injector
01/08/2023,BG-1717-1_I,4668.502649999999,WARA,MW,3,Injector
01/09/2023,BG-1717-1_I,4638.88495,WARA,MW,3,Injector
01/10/2023,BG-1717-1_I,4814.885949999999,WARA,MW,3,Injector
01/11/2023,BG-1717-1_I,5432.57435,WARA,MW,3,Injector
01/12/2023,BG-1717-1_I,5573.710099999998,WARA,MW,3,Injector
01/01/2024,BG-1717-1_I,5644.22215,WARA,MW,3,Injector
01/02/2024,BG-1717-1_I,5569.497849999999,WARA,MW,3,Injector
01/03/2024,BG-1717-1_I,4833.978099999998,WARA,MW,3,Injector
01/04/2024,BG-1717-1_I,1877.67895,WARA,MW,3,Injector
01/05/2024,BG-1717-1_I,1878.83605,WARA,MW,3,Injector
01/06/2024,BG-1717-1_I,2133.27625,WARA,MW,3,Injector
01/07/2024,BG-1717-1_I,1885.4437,WARA,MW,3,Injector
01/08/2024,BG-1717-1_I,1891.0465,WARA,MW,3,Injector
01/09/2024,BG-1717-1_I,1929.0887,WARA,MW,3,Injector
01/10/2024,BG-1717-1_I,1823.5084,WARA,MW,3,Injector
01/11/2020,BG-1720-1_I,0.0,WARA,MW,3,Injector
01/12/2020,BG-1720-1_I,0.0,WARA,MW,3,Injector
01/01/2021,BG-1720-1_I,0.0,WARA,MW,3,Injector
01/02/2021,BG-1720-1_I,0.0,WARA,MW,3,Injector
01/03/2021,BG-1720-1_I,0.0,WARA,MW,3,Injector
01/04/2021,BG-1720-1_I,0.0,WARA,MW,3,Injector
01/05/2021,BG-1720-1_I,0.0,WARA,MW,3,Injector
01/06/2021,BG-1720-1_I,0.0,WARA,MW,3,Injector
01/07/2021,BG-1720-1_I,0.0,WARA,MW,3,Injector
01/08/2021,BG-1720-1_I,0.0,WARA,MW,3,Injector
01/09/2021,BG-1720-1_I,0.0,WARA,MW,3,Injector
01/10/2021,BG-1720-1_I,0.0,WARA,MW,3,Injector
01/11/2021,BG-1720-1_I,0.0,WARA,MW,3,Injector
01/12/2021,BG-1720-1_I,0.0,WARA,MW,3,Injector
01/01/2022,BG-1720-1_I,527.5969999999999,WARA,MW,3,Injector
01/02/2022,BG-1720-1_I,221.03655,WARA,MW,3,Injector
01/03/2022,BG-1720-1_I,366.83115,WARA,MW,3,Injector
01/04/2022,BG-1720-1_I,247.56865,WARA,MW,3,Injector
01/05/2022,BG-1720-1_I,36.08324999999999,WARA,MW,3,Injector
01/06/2022,BG-1720-1_I,0.0,WARA,MW,3,Injector
01/07/2022,BG-1720-1_I,0.0,WARA,MW,3,Injector
01/08/2022,BG-1720-1_I,0.0,WARA,MW,3,Injector
01/09/2022,BG-1720-1_I,8.221499999999999,WARA,MW,3,Injector
01/10/2022,BG-1720-1_I,0.0,WARA,MW,3,Injector
01/11/2022,BG-1720-1_I,0.0,WARA,MW,3,Injector
01/12/2022,BG-1720-1_I,0.0,WARA,MW,3,Injector
01/01/2023,BG-1720-1_I,1387.911,WARA,MW,3,Injector
01/02/2023,BG-1720-1_I,4809.60795,WARA,MW,3,Injector
01/03/2023,BG-1720-1_I,4737.0253,WARA,MW,3,Injector
01/04/2023,BG-1720-1_I,4208.403149999999,WARA,MW,3,Injector
01/05/2023,BG-1720-1_I,4940.82715,WARA,MW,3,Injector
01/06/2023,BG-1720-1_I,5010.9738,WARA,MW,3,Injector
01/07/2023,BG-1720-1_I,4719.344,WARA,MW,3,Injector
01/08/2023,BG-1720-1_I,4419.969749999998,WARA,MW,3,Injector
01/09/2023,BG-1720-1_I,3976.2016,WARA,MW,3,Injector
01/10/2023,BG-1720-1_I,4198.4257,WARA,MW,3,Injector
01/11/2023,BG-1720-1_I,4107.67455,WARA,MW,3,Injector
01/12/2023,BG-1720-1_I,3981.34765,WARA,MW,3,Injector
01/01/2024,BG-1720-1_I,4084.7863,WARA,MW,3,Injector
01/02/2024,BG-1720-1_I,4130.16695,WARA,MW,3,Injector
01/03/2024,BG-1720-1_I,4143.5954,WARA,MW,3,Injector
01/04/2024,BG-1720-1_I,4101.4526,WARA,MW,3,Injector
01/05/2024,BG-1720-1_I,4126.0359,WARA,MW,3,Injector
01/06/2024,BG-1720-1_I,4654.8103,WARA,MW,3,Injector
01/07/2024,BG-1720-1_I,3239.38265,WARA,MW,3,Injector
01/08/2024,BG-1720-1_I,1401.715,WARA,MW,3,Injector
01/09/2024,BG-1720-1_I,694.5949499999998,WARA,MW,3,Injector
01/10/2024,BG-1720-1_I,3161.34945,WARA,MW,3,Injector
01/09/2020,BG-1723-1_I,0.0,WARA,LW,4,Injector
01/10/2020,BG-1723-1_I,0.0,WARA,LW,4,Injector
01/11/2020,BG-1723-1_I,0.0,WARA,LW,4,Injector
01/12/2020,BG-1723-1_I,0.0,WARA,LW,4,Injector
01/01/2021,BG-1723-1_I,0.0,WARA,LW,4,Injector
01/02/2021,BG-1723-1_I,0.0,WARA,LW,4,Injector
01/03/2021,BG-1723-1_I,0.0,WARA,LW,4,Injector
01/04/2021,BG-1723-1_I,0.0,WARA,LW,4,Injector
01/05/2021,BG-1723-1_I,201.2542,WARA,LW,4,Injector
01/06/2021,BG-1723-1_I,200.95985,WARA,LW,4,Injector
01/07/2021,BG-1723-1_I,236.56605,WARA,LW,4,Injector
01/08/2021,BG-1723-1_I,235.6018,WARA,LW,4,Injector
01/09/2021,BG-1723-1_I,236.2108,WARA,LW,4,Injector
01/10/2021,BG-1723-1_I,236.3123,WARA,LW,4,Injector
01/11/2021,BG-1723-1_I,228.6998,WARA,LW,4,Injector
01/12/2021,BG-1723-1_I,231.63315,WARA,LW,4,Injector
01/01/2022,BG-1723-1_I,60.74775,WARA,LW,4,Injector
01/02/2022,BG-1723-1_I,68.78654999999999,WARA,LW,4,Injector
01/03/2022,BG-1723-1_I,77.47494999999998,WARA,LW,4,Injector
01/04/2022,BG-1723-1_I,80.43875,WARA,LW,4,Injector
01/05/2022,BG-1723-1_I,80.9767,WARA,LW,4,Injector
01/06/2022,BG-1723-1_I,44.051,WARA,LW,4,Injector
01/07/2022,BG-1723-1_I,35.2814,WARA,LW,4,Injector
01/08/2022,BG-1723-1_I,37.5347,WARA,LW,4,Injector
01/09/2022,BG-1723-1_I,35.5453,WARA,LW,4,Injector
01/10/2022,BG-1723-1_I,37.5753,WARA,LW,4,Injector
01/11/2022,BG-1723-1_I,36.97644999999999,WARA,LW,4,Injector
01/12/2022,BG-1723-1_I,38.27565,WARA,LW,4,Injector
01/01/2023,BG-1723-1_I,53.18599999999999,WARA,LW,4,Injector
01/02/2023,BG-1723-1_I,63.79275,WARA,LW,4,Injector
01/03/2023,BG-1723-1_I,63.55929999999999,WARA,LW,4,Injector
01/04/2023,BG-1723-1_I,63.63034999999999,WARA,LW,4,Injector
01/05/2023,BG-1723-1_I,58.06815,WARA,LW,4,Injector
01/06/2023,BG-1723-1_I,56.3325,WARA,LW,4,Injector
01/07/2023,BG-1723-1_I,53.5311,WARA,LW,4,Injector
01/08/2023,BG-1723-1_I,57.33735,WARA,LW,4,Injector
01/09/2023,BG-1723-1_I,56.6776,WARA,LW,4,Injector
01/10/2023,BG-1723-1_I,47.7253,WARA,LW,4,Injector
01/11/2023,BG-1723-1_I,47.49184999999999,WARA,LW,4,Injector
01/12/2023,BG-1723-1_I,45.675,WARA,LW,4,Injector
01/01/2024,BG-1723-1_I,47.18735,WARA,LW,4,Injector
01/02/2024,BG-1723-1_I,47.5223,WARA,LW,4,Injector
01/03/2024,BG-1723-1_I,47.7862,WARA,LW,4,Injector
01/04/2024,BG-1723-1_I,46.8321,WARA,LW,4,Injector
01/05/2024,BG-1723-1_I,48.3546,WARA,LW,4,Injector
01/06/2024,BG-1723-1_I,38.0219,WARA,LW,4,Injector
01/07/2024,BG-1723-1_I,0.0,WARA,LW,4,Injector
01/08/2024,BG-1723-1_I,27.9937,WARA,LW,4,Injector
01/09/2024,BG-1723-1_I,31.57665,WARA,LW,4,Injector
01/10/2024,BG-1723-1_I,35.49455,WARA,LW,4,Injector
01/09/2020,BG-1723-1_I,0.0,WARA,MW,4,Injector
01/10/2020,BG-1723-1_I,0.0,WARA,MW,4,Injector
01/11/2020,BG-1723-1_I,0.0,WARA,MW,4,Injector
01/12/2020,BG-1723-1_I,0.0,WARA,MW,4,Injector
01/01/2021,BG-1723-1_I,0.0,WARA,MW,4,Injector
01/02/2021,BG-1723-1_I,0.0,WARA,MW,4,Injector
01/03/2021,BG-1723-1_I,0.0,WARA,MW,4,Injector
01/04/2021,BG-1723-1_I,0.0,WARA,MW,4,Injector
01/05/2021,BG-1723-1_I,3318.85715,WARA,MW,4,Injector
01/06/2021,BG-1723-1_I,3314.0156,WARA,MW,4,Injector
01/07/2021,BG-1723-1_I,3901.04085,WARA,MW,4,Injector
01/08/2021,BG-1723-1_I,3885.1358,WARA,MW,4,Injector
01/09/2021,BG-1723-1_I,3895.29595,WARA,MW,4,Injector
01/10/2021,BG-1723-1_I,3896.9301,WARA,MW,4,Injector
01/11/2021,BG-1723-1_I,3771.36445,WARA,MW,4,Injector
01/12/2021,BG-1723-1_I,3819.800249999999,WARA,MW,4,Injector
01/01/2022,BG-1723-1_I,1001.6832,WARA,MW,4,Injector
01/02/2022,BG-1723-1_I,3370.68305,WARA,MW,4,Injector
01/03/2022,BG-1723-1_I,3796.27255,WARA,MW,4,Injector
01/04/2022,BG-1723-1_I,3941.3262,WARA,MW,4,Injector
01/05/2022,BG-1723-1_I,3967.90905,WARA,MW,4,Injector
01/06/2022,BG-1723-1_I,2158.6208,WARA,MW,4,Injector
01/07/2022,BG-1723-1_I,1728.7074,WARA,MW,4,Injector
01/08/2022,BG-1723-1_I,1839.25105,WARA,MW,4,Injector
01/09/2022,BG-1723-1_I,1741.5775999999996,WARA,MW,4,Injector
01/10/2022,BG-1723-1_I,1841.1897,WARA,MW,4,Injector
01/11/2022,BG-1723-1_I,1811.64305,WARA,MW,4,Injector
01/12/2022,BG-1723-1_I,1875.48655,WARA,MW,4,Injector
01/01/2023,BG-1723-1_I,2605.8907,WARA,MW,4,Injector
01/02/2023,BG-1723-1_I,3125.7737,WARA,MW,4,Injector
01/03/2023,BG-1723-1_I,3114.19255,WARA,MW,4,Injector
01/04/2023,BG-1723-1_I,3117.82625,WARA,MW,4,Injector
01/05/2023,BG-1723-1_I,2845.35965,WARA,MW,4,Injector
01/06/2023,BG-1723-1_I,2760.48535,WARA,MW,4,Injector
01/07/2023,BG-1723-1_I,2623.0848,WARA,MW,4,Injector
01/08/2023,BG-1723-1_I,2809.4794,WARA,MW,4,Injector
01/09/2023,BG-1723-1_I,2777.2633,WARA,MW,4,Injector
01/10/2023,BG-1723-1_I,2338.7833,WARA,MW,4,Injector
01/11/2023,BG-1723-1_I,2326.9484,WARA,MW,4,Injector
01/12/2023,BG-1723-1_I,2238.2982999999995,WARA,MW,4,Injector
01/01/2024,BG-1723-1_I,2311.967,WARA,MW,4,Injector
01/02/2024,BG-1723-1_I,2328.6942,WARA,MW,4,Injector
01/03/2024,BG-1723-1_I,2341.3207999999995,WARA,MW,4,Injector
01/04/2024,BG-1723-1_I,2294.9962,WARA,MW,4,Injector
01/05/2024,BG-1723-1_I,2369.42615,WARA,MW,4,Injector
01/06/2024,BG-1723-1_I,1862.92085,WARA,MW,4,Injector
01/07/2024,BG-1723-1_I,0.0,WARA,MW,4,Injector
01/08/2024,BG-1723-1_I,1371.88415,WARA,MW,4,Injector
01/09/2024,BG-1723-1_I,1547.3877999999993,WARA,MW,4,Injector
01/10/2024,BG-1723-1_I,1739.3953499999998,WARA,MW,4,Injector
01/07/2020,BG-1724-1_I,0.0,WARA,LW,2,Injector
01/08/2020,BG-1724-1_I,0.0,WARA,LW,2,Injector
01/09/2020,BG-1724-1_I,0.0,WARA,LW,2,Injector
01/10/2020,BG-1724-1_I,0.0,WARA,LW,2,Injector
01/11/2020,BG-1724-1_I,0.0,WARA,LW,2,Injector
01/12/2020,BG-1724-1_I,922.96995,WARA,LW,2,Injector
01/01/2021,BG-1724-1_I,1376.1065499999993,WARA,LW,2,Injector
01/02/2021,BG-1724-1_I,1382.3284999999996,WARA,LW,2,Injector
01/03/2021,BG-1724-1_I,1272.0792,WARA,LW,2,Injector
01/04/2021,BG-1724-1_I,934.60185,WARA,LW,2,Injector
01/05/2021,BG-1724-1_I,845.0179499999998,WARA,LW,2,Injector
01/06/2021,BG-1724-1_I,779.4793999999998,WARA,LW,2,Injector
01/07/2021,BG-1724-1_I,329.063,WARA,LW,2,Injector
01/08/2021,BG-1724-1_I,362.1925999999999,WARA,LW,2,Injector
01/09/2021,BG-1724-1_I,406.44659999999993,WARA,LW,2,Injector
01/10/2021,BG-1724-1_I,427.315,WARA,LW,2,Injector
01/11/2021,BG-1724-1_I,421.92535,WARA,LW,2,Injector
01/12/2021,BG-1724-1_I,289.17349999999993,WARA,LW,2,Injector
01/01/2022,BG-1724-1_I,286.74765,WARA,LW,2,Injector
01/02/2022,BG-1724-1_I,263.0677,WARA,LW,2,Injector
01/03/2022,BG-1724-1_I,252.4711,WARA,LW,2,Injector
01/04/2022,BG-1724-1_I,279.8964,WARA,LW,2,Injector
01/05/2022,BG-1724-1_I,288.7472,WARA,LW,2,Injector
01/06/2022,BG-1724-1_I,255.24205,WARA,LW,2,Injector
01/07/2022,BG-1724-1_I,214.47965,WARA,LW,2,Injector
01/08/2022,BG-1724-1_I,195.21495,WARA,LW,2,Injector
01/09/2022,BG-1724-1_I,114.5529,WARA,LW,2,Injector
01/10/2022,BG-1724-1_I,142.1203,WARA,LW,2,Injector
01/11/2022,BG-1724-1_I,138.9129,WARA,LW,2,Injector
01/12/2022,BG-1724-1_I,137.31935,WARA,LW,2,Injector
01/01/2023,BG-1724-1_I,141.33874999999995,WARA,LW,2,Injector
01/02/2023,BG-1724-1_I,142.6684,WARA,LW,2,Injector
01/03/2023,BG-1724-1_I,140.50645,WARA,LW,2,Injector
01/04/2023,BG-1724-1_I,142.53645,WARA,LW,2,Injector
01/05/2023,BG-1724-1_I,172.15415,WARA,LW,2,Injector
01/06/2023,BG-1724-1_I,191.45945,WARA,LW,2,Injector
01/07/2023,BG-1724-1_I,112.9898,WARA,LW,2,Injector
01/08/2023,BG-1724-1_I,184.9533,WARA,LW,2,Injector
01/09/2023,BG-1724-1_I,187.166,WARA,LW,2,Injector
01/10/2023,BG-1724-1_I,284.59585,WARA,LW,2,Injector
01/11/2023,BG-1724-1_I,291.4674,WARA,LW,2,Injector
01/12/2023,BG-1724-1_I,276.21194999999994,WARA,LW,2,Injector
01/01/2024,BG-1724-1_I,250.16705,WARA,LW,2,Injector
01/02/2024,BG-1724-1_I,245.5691,WARA,LW,2,Injector
01/03/2024,BG-1724-1_I,246.2593,WARA,LW,2,Injector
01/04/2024,BG-1724-1_I,246.3202,WARA,LW,2,Injector
01/05/2024,BG-1724-1_I,248.2284,WARA,LW,2,Injector
01/06/2024,BG-1724-1_I,284.09849999999994,WARA,LW,2,Injector
01/07/2024,BG-1724-1_I,243.48835,WARA,LW,2,Injector
01/08/2024,BG-1724-1_I,253.88195,WARA,LW,2,Injector
01/09/2024,BG-1724-1_I,251.38504999999995,WARA,LW,2,Injector
01/10/2024,BG-1724-1_I,235.7033,WARA,LW,2,Injector
01/07/2020,BG-1724-1_I,0.0,WARA,MW,2,Injector
01/08/2020,BG-1724-1_I,0.0,WARA,MW,2,Injector
01/09/2020,BG-1724-1_I,0.0,WARA,MW,2,Injector
01/10/2020,BG-1724-1_I,0.0,WARA,MW,2,Injector
01/11/2020,BG-1724-1_I,0.0,WARA,MW,2,Injector
01/12/2020,BG-1724-1_I,1833.3133,WARA,MW,2,Injector
01/01/2021,BG-1724-1_I,2733.3848499999995,WARA,MW,2,Injector
01/02/2021,BG-1724-1_I,2745.74755,WARA,MW,2,Injector
01/03/2021,BG-1724-1_I,2526.77145,WARA,MW,2,Injector
01/04/2021,BG-1724-1_I,1856.4147,WARA,MW,2,Injector
01/05/2021,BG-1724-1_I,1678.47505,WARA,MW,2,Injector
01/06/2021,BG-1724-1_I,1548.29115,WARA,MW,2,Injector
01/07/2021,BG-1724-1_I,2021.4131,WARA,MW,2,Injector
01/08/2021,BG-1724-1_I,2224.88,WARA,MW,2,Injector
01/09/2021,BG-1724-1_I,2496.7173,WARA,MW,2,Injector
01/10/2021,BG-1724-1_I,2624.9524,WARA,MW,2,Injector
01/11/2021,BG-1724-1_I,2591.8431,WARA,MW,2,Injector
01/12/2021,BG-1724-1_I,1776.3616499999996,WARA,MW,2,Injector
01/01/2022,BG-1724-1_I,1761.4513,WARA,MW,2,Injector
01/02/2022,BG-1724-1_I,1616.0119499999996,WARA,MW,2,Injector
01/03/2022,BG-1724-1_I,1550.9199999999996,WARA,MW,2,Injector
01/04/2022,BG-1724-1_I,1719.35925,WARA,MW,2,Injector
01/05/2022,BG-1724-1_I,1773.7125,WARA,MW,2,Injector
01/06/2022,BG-1724-1_I,1567.8908,WARA,MW,2,Injector
01/07/2022,BG-1724-1_I,1317.52075,WARA,MW,2,Injector
01/08/2022,BG-1724-1_I,1199.1514499999996,WARA,MW,2,Injector
01/09/2022,BG-1724-1_I,703.6994999999997,WARA,MW,2,Injector
01/10/2022,BG-1724-1_I,873.0319499999998,WARA,MW,2,Injector
01/11/2022,BG-1724-1_I,853.3104999999998,WARA,MW,2,Injector
01/12/2022,BG-1724-1_I,843.5258999999999,WARA,MW,2,Injector
01/01/2023,BG-1724-1_I,868.2309999999999,WARA,MW,2,Injector
01/02/2023,BG-1724-1_I,876.3814499999999,WARA,MW,2,Injector
01/03/2023,BG-1724-1_I,863.0849499999998,WARA,MW,2,Injector
01/04/2023,BG-1724-1_I,875.5998999999998,WARA,MW,2,Injector
01/05/2023,BG-1724-1_I,1057.53865,WARA,MW,2,Injector
01/06/2023,BG-1724-1_I,1176.11095,WARA,MW,2,Injector
01/07/2023,BG-1724-1_I,694.10775,WARA,MW,2,Injector
01/08/2023,BG-1724-1_I,1136.1097999999995,WARA,MW,2,Injector
01/09/2023,BG-1724-1_I,1149.7514,WARA,MW,2,Injector
01/10/2023,BG-1724-1_I,1748.22585,WARA,MW,2,Injector
01/11/2023,BG-1724-1_I,1790.47015,WARA,MW,2,Injector
01/12/2023,BG-1724-1_I,1696.72475,WARA,MW,2,Injector
01/01/2024,BG-1724-1_I,1536.7303,WARA,MW,2,Injector
01/02/2024,BG-1724-1_I,1508.52345,WARA,MW,2,Injector
01/03/2024,BG-1724-1_I,1512.7255499999994,WARA,MW,2,Injector
01/04/2024,BG-1724-1_I,1513.1011,WARA,MW,2,Injector
01/05/2024,BG-1724-1_I,1524.8547999999996,WARA,MW,2,Injector
01/06/2024,BG-1724-1_I,1745.1707,WARA,MW,2,Injector
01/07/2024,BG-1724-1_I,1495.69385,WARA,MW,2,Injector
01/08/2024,BG-1724-1_I,1559.5271999999998,WARA,MW,2,Injector
01/09/2024,BG-1724-1_I,1544.221,WARA,MW,2,Injector
01/10/2024,BG-1724-1_I,1447.90765,WARA,MW,2,Injector
01/08/2020,BG-1729-1_I,0.0,WARA,MW,6,Injector
01/09/2020,BG-1729-1_I,0.0,WARA,MW,6,Injector
01/10/2020,BG-1729-1_I,0.0,WARA,MW,6,Injector
01/11/2020,BG-1729-1_I,0.0,WARA,MW,6,Injector
01/12/2020,BG-1729-1_I,261.93089999999995,WARA,MW,6,Injector
01/01/2021,BG-1729-1_I,4129.253449999998,WARA,MW,6,Injector
01/02/2021,BG-1729-1_I,4143.95065,WARA,MW,6,Injector
01/03/2021,BG-1729-1_I,4144.011549999998,WARA,MW,6,Injector
01/04/2021,BG-1729-1_I,2377.13,WARA,MW,6,Injector
01/05/2021,BG-1729-1_I,1973.81975,WARA,MW,6,Injector
01/06/2021,BG-1729-1_I,3455.9430499999994,WARA,MW,6,Injector
